"DateTime";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA3";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA4";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA5";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA6";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA7"
"15/05/23 18:31:33.735";282;110;172;225;501
"15/05/23 18:31:36.977";23;101;177;248;514
"15/05/23 18:31:39.511";37;11;184;263;531
"15/05/23 18:31:43.976";42;20;0;123;547
"15/05/23 18:31:48.202";23;23;28;6;125
"15/05/23 18:31:49.645";41;5;21;11;40
"15/05/23 18:31:54.698";297;11;10;27;34
"15/05/23 18:31:59.164";280;104;20;27;36
"15/05/23 18:32:03.379";276;118;212;9;34
"15/05/23 18:32:04.384";253;113;181;276;349
"15/05/23 18:32:09.538";273;111;152;228;487
"15/05/23 18:32:14.333";307;101;164;239;498
"15/05/23 18:32:17.166";315;106;175;250;510
"15/05/23 18:32:18.468";297;124;161;259;526
"15/05/23 18:32:24.229";27;125;170;266;543
"15/05/23 18:32:25.994";23;11;188;275;563
"15/05/23 18:32:29.939";21;23;0;260;575
"15/05/23 18:32:35.911";20;11;27;3;169
"15/05/23 18:32:39.561";231;24;29;11;41
"15/05/23 18:32:42.959";268;13;10;26;35
"15/05/23 18:32:44.590";245;110;63;9;34
"15/05/23 18:32:49.606";258;115;209;268;36
"15/05/23 18:32:53.999";284;97;141;220;464
"15/05/23 18:32:57.480";291;116;144;227;494
"15/05/23 18:33:00.224";300;115;166;248;498
"15/05/23 18:33:03.921";314;102;163;247;508
"15/05/23 18:33:08.291";324;120;177;259;524
"15/05/23 18:33:10.169";25;135;183;268;544
"15/05/23 18:33:15.078";25;7;169;279;563
"15/05/23 18:33:19.012";254;12;0;3;543
"15/05/23 18:33:22.094";276;95;24;25;73
"15/05/23 18:33:22.953";250;118;201;30;35
"15/05/23 18:33:26.809";266;114;182;272;342
"15/05/23 18:33:33.182";272;112;159;220;480
"15/05/23 18:33:35.612";278;110;160;237;491
"15/05/23 18:33:40.440";290;98;168;242;494
"15/05/23 18:33:41.794";303;99;174;245;507
"15/05/23 18:33:47.281";27;116;168;256;522
"15/05/23 18:33:48.080";16;11;188;260;537
"15/05/23 18:33:52.552";22;22;0;247;551
"15/05/23 18:33:58.674";266;9;27;0;147
"15/05/23 18:34:01.108";273;99;23;29;41
"15/05/23 18:34:03.597";277;114;204;264;35
"15/05/23 18:34:08.163";279;100;143;217;424
"15/05/23 18:34:12.443";283;114;144;243;492
"15/05/23 18:34:15.310";294;116;163;243;495
"15/05/23 18:34:19.899";312;118;170;242;505
"15/05/23 18:34:22.218";283;120;162;249;516
"15/05/23 18:34:27.201";22;105;169;260;534
"15/05/23 18:34:28.124";41;12;168;268;552
"15/05/23 18:34:32.033";43;23;0;0;560
"15/05/23 18:34:37.182";46;28;22;23;89
"15/05/23 18:34:40.482";23;10;25;9;37
"15/05/23 18:34:42.334";25;25;7;8;34
"15/05/23 18:34:46.387";24;22;26;13;35
"15/05/23 18:34:51.353";22;12;14;28;33
"15/05/23 18:34:56.198";44;21;10;9;35
"15/05/23 18:34:58.437";43;21;21;26;33
"15/05/23 18:35:03.532";23;23;9;16;36
"15/05/23 18:35:07.165";44;26;22;13;35
"15/05/23 18:35:10.251";42;25;22;28;33
"15/05/23 18:35:12.493";42;23;26;14;33
"15/05/23 18:35:15.374";20;25;11;24;33
"15/05/23 18:35:18.413";43;22;10;11;36
"15/05/23 18:35:22.897";17;22;9;7;36
"15/05/23 18:35:28.595";20;22;6;10;32
"15/05/23 18:35:31.935";16;25;15;30;35
"15/05/23 18:35:32.831";25;24;30;31;33
"15/05/23 18:35:37.591";18;7;5;28;32
"15/05/23 18:35:40.953";43;8;27;6;36
"15/05/23 18:35:46.066";41;8;8;26;35
"15/05/23 18:35:47.102";21;22;8;32;36
"15/05/23 18:35:53.951";254;23;26;8;35
"15/05/23 18:35:57.543";277;24;9;25;35
"15/05/23 18:36:00.345";290;122;148;28;34
"15/05/23 18:36:04.491";297;105;211;276;77
"15/05/23 18:36:04.921";283;100;160;231;479
"15/05/23 18:36:09.309";284;120;162;233;505
"15/05/23 18:36:13.850";291;122;155;254;516
"15/05/23 18:36:17.591";326;123;164;248;533
"15/05/23 18:36:22.768";39;126;182;266;543
"15/05/23 18:36:24.450";40;134;187;276;559
"15/05/23 18:36:27.678";41;10;22;283;577
"15/05/23 18:36:30.522";21;9;19;4;437
"15/05/23 18:36:36.918";249;26;11;13;54
"15/05/23 18:36:40.679";262;55;14;13;34
"15/05/23 18:36:43.172";273;113;197;13;36
"15/05/23 18:36:46.932";246;95;143;266;203
"15/05/23 18:36:48.408";268;110;153;252;470
"15/05/23 18:36:54.341";282;113;157;220;489
"15/05/23 18:36:58.355";288;111;154;218;493
"15/05/23 18:37:00.479";303;102;161;242;505
"15/05/23 18:37:05.494";29;96;173;252;517
"15/05/23 18:37:08.883";24;39;184;257;534
"15/05/23 18:37:10.492";42;12;0;267;552
"15/05/23 18:37:13.423";20;24;22;4;297
"15/05/23 18:37:18.954";17;8;9;27;49
"15/05/23 18:37:23.961";258;25;9;34;34
"15/05/23 18:37:27.364";273;27;28;27;33
"15/05/23 18:37:30.508";285;117;139;7;33
"15/05/23 18:37:32.109";258;98;209;274;137
"15/05/23 18:37:35.787";290;114;160;230;477
"15/05/23 18:37:41.624";302;98;161;235;502
"15/05/23 18:37:44.362";302;116;169;234;509
"15/05/23 18:37:46.424";310;120;175;254;521
"15/05/23 18:37:52.761";28;101;169;266;534
"15/05/23 18:37:54.095";35;55;188;255;548
"15/05/23 18:37:58.316";46;10;1;277;564
"15/05/23 18:38:03.009";261;14;21;5;323
"15/05/23 18:38:05.480";280;100;9;24;51
"15/05/23 18:38:07.326";262;114;205;259;34
"15/05/23 18:38:11.770";265;114;141;218;435
"15/05/23 18:38:15.443";268;104;155;231;494
"15/05/23 18:38:21.409";300;117;165;248;501
"15/05/23 18:38:24.840";315;106;155;234;509
"15/05/23 18:38:26.385";287;120;173;263;523
"15/05/23 18:38:30.787";23;122;179;266;540
"15/05/23 18:38:34.084";22;9;199;271;557
"15/05/23 18:38:36.326";23;20;0;4;549
"15/05/23 18:38:41.416";23;9;24;22;90
"15/05/23 18:38:43.499";23;22;27;11;35
"15/05/23 18:38:48.036";23;25;23;10;36
"15/05/23 18:38:53.566";25;12;25;6;37
"15/05/23 18:38:54.389";18;23;24;13;38
"15/05/23 18:39:01.188";245;6;21;25;35
"15/05/23 18:39:04.119";265;20;12;25;38
"15/05/23 18:39:06.657";275;120;137;15;36
"15/05/23 18:39:11.235";256;101;205;272;72
"15/05/23 18:39:12.968";261;97;162;221;474
"15/05/23 18:39:18.946";290;102;160;225;499
"15/05/23 18:39:19.813";281;105;168;230;503
"15/05/23 18:39:25.428";316;117;159;251;516
"15/05/23 18:39:29.957";48;122;176;263;529
"15/05/23 18:39:32.950";22;133;170;269;548
"15/05/23 18:39:34.649";21;10;65;274;567
"15/05/23 18:39:40.726";317;22;0;3;508
"15/05/23 18:39:41.947";243;21;10;26;61
"15/05/23 18:39:45.808";281;117;51;26;37
"15/05/23 18:39:49.719";256;103;206;274;35
"15/05/23 18:39:55.023";288;105;160;230;471
"15/05/23 18:39:55.714";270;102;160;224;501
"15/05/23 18:40:01.979";312;121;168;246;505
"15/05/23 18:40:05.282";328;127;173;256;519
"15/05/23 18:40:09.554";35;128;167;249;533
"15/05/23 18:40:10.002";25;145;169;272;549
"15/05/23 18:40:16.313";44;10;50;287;566
"15/05/23 18:40:19.437";43;7;0;4;445
"15/05/23 18:40:21.936";45;26;26;24;63
"15/05/23 18:40:26.399";267;9;23;28;37
"15/05/23 18:40:28.939";274;104;22;27;34
"15/05/23 18:40:33.184";256;118;209;266;35
"15/05/23 18:40:35.773";281;99;141;220;449
"15/05/23 18:40:41.151";290;116;159;225;498
"15/05/23 18:40:45.406";300;100;167;241;501
"15/05/23 18:40:47.062";311;103;170;246;514
"15/05/23 18:40:50.641";294;121;176;253;527
"15/05/23 18:40:55.162";26;105;171;268;544
"15/05/23 18:40:56.896";40;12;172;275;562
"15/05/23 18:41:01.141";26;10;0;5;551
"15/05/23 18:41:06.789";253;11;25;27;86
"15/05/23 18:41:08.488";269;101;26;30;37
"15/05/23 18:41:13.116";275;124;203;127;37
"15/05/23 18:41:15.071";245;115;181;269;379
"15/05/23 18:41:21.313";273;100;145;223;487
"15/05/23 18:41:24.588";293;98;159;219;492
"15/05/23 18:41:28.222";296;116;166;238;499
"15/05/23 18:41:30.362";306;107;158;247;511
"15/05/23 18:41:35.374";26;118;177;232;526
"15/05/23 18:41:39.308";40;12;182;265;538
"15/05/23 18:41:40.131";39;21;0;249;552
"15/05/23 18:41:46.658";260;14;20;1;146
"15/05/23 18:41:47.907";269;100;12;11;41
"15/05/23 18:41:51.453";248;121;210;148;35
"15/05/23 18:41:55.894";248;97;183;275;390
"15/05/23 18:42:00.908";279;116;146;229;487
"15/05/23 18:42:04.416";289;101;162;227;494
"15/05/23 18:42:08.258";307;117;167;244;498
"15/05/23 18:42:10.564";284;119;177;247;512
"15/05/23 18:42:14.606";20;99;177;255;526
"15/05/23 18:42:16.569";23;9;184;261;539
"15/05/23 18:42:21.534";39;21;0;267;552
"15/05/23 18:42:26.342";261;20;24;0;142
"15/05/23 18:42:27.847";271;98;11;30;42
"15/05/23 18:42:31.424";273;121;201;264;35
"15/05/23 18:42:34.499";249;99;140;222;443
"15/05/23 18:42:40.588";279;102;154;243;492
"15/05/23 18:42:41.030";267;113;163;238;489
"15/05/23 18:42:47.526";299;102;156;243;500
"15/05/23 18:42:49.247";277;116;159;245;512
"15/05/23 18:42:55.145";23;99;179;254;528
"15/05/23 18:42:55.403";24;12;168;267;544
"15/05/23 18:43:01.772";40;24;0;6;539
"15/05/23 18:43:04.572";25;10;23;24;86
"15/05/23 18:43:09.205";297;12;24;8;39
"15/05/23 18:43:11.034";268;8;28;23;35
"15/05/23 18:43:13.563";280;130;83;15;37
"15/05/23 18:43:17.563";257;108;202;279;36
"15/05/23 18:43:23.889";301;115;160;237;477
"15/05/23 18:43:26.541";308;106;165;225;505
"15/05/23 18:43:28.240";311;127;174;249;509
"15/05/23 18:43:34.391";326;114;161;257;527
"15/05/23 18:43:38.322";28;111;179;270;541
"15/05/23 18:43:39.696";21;143;188;258;557
"15/05/23 18:43:44.496";37;10;16;289;569
"15/05/23 18:43:45.813";22;23;19;6;383
"15/05/23 18:43:49.671";24;11;6;25;57
"15/05/23 18:43:56.373";254;21;12;14;36
"15/05/23 18:43:59.075";272;102;22;13;35
"15/05/23 18:44:00.406";275;117;209;149;37
"15/05/23 18:44:05.689";268;93;182;267;381
"15/05/23 18:44:09.559";272;97;140;242;489
"15/05/23 18:44:13.581";285;104;160;239;497
"15/05/23 18:44:17.641";302;115;164;239;499
"15/05/23 18:44:19.075";311;103;171;242;510
"15/05/23 18:44:24.995";25;121;178;232;528
"15/05/23 18:44:27.658";24;11;184;263;545
"15/05/23 18:44:30.868";24;22;0;236;556
"15/05/23 18:44:32.681";25;13;24;2;137
"15/05/23 18:44:39.411";296;8;30;14;40
"15/05/23 18:44:40.030";242;22;24;8;35
"15/05/23 18:44:44.078";282;107;23;26;34
"15/05/23 18:44:48.117";255;104;197;271;35
"15/05/23 18:44:52.765";281;104;141;235;463
"15/05/23 18:44:57.495";304;116;158;235;496
"15/05/23 18:45:00.816";309;120;164;251;498
"15/05/23 18:45:04.596";329;126;165;260;510
"15/05/23 18:45:08.332";267;133;174;263;525
"15/05/23 18:45:09.745";27;149;165;273;543
"15/05/23 18:45:12.273";28;8;195;284;556
"15/05/23 18:45:16.452";23;12;0;0;539
"15/05/23 18:45:22.623";43;10;25;29;71
"15/05/23 18:45:23.801";26;21;11;7;36
"15/05/23 18:45:27.065";20;20;24;14;36
"15/05/23 18:45:33.446";256;25;10;25;35
"15/05/23 18:45:35.857";268;100;16;9;35
"15/05/23 18:45:39.475";273;124;201;213;34
"15/05/23 18:45:42.662";243;102;186;268;394
"15/05/23 18:45:47.701";270;105;146;225;489
"15/05/23 18:45:50.457";288;98;161;239;495
"15/05/23 18:45:52.130";273;101;149;244;499
"15/05/23 18:45:57.632";276;117;162;243;511
"15/05/23 18:46:01.877";28;103;165;253;526
"15/05/23 18:46:05.522";23;11;169;264;539
"15/05/23 18:46:09.471";23;20;0;177;554
"15/05/23 18:46:11.843";281;8;24;0;133
"15/05/23 18:46:16.379";266;88;8;27;41
"15/05/23 18:46:18.002";268;126;200;10;36
"15/05/23 18:46:23.240";269;94;140;266;278
"15/05/23 18:46:24.173";257;99;158;228;475
"15/05/23 18:46:30.345";292;113;149;219;488
"15/05/23 18:46:34.414";298;104;156;222;496
"15/05/23 18:46:36.192";306;108;174;248;510
"15/05/23 18:46:41.400";22;107;178;260;525
"15/05/23 18:46:42.446";18;9;169;267;537
"15/05/23 18:46:47.690";18;8;0;254;546
"15/05/23 18:46:50.337";26;7;25;3;149
"15/05/23 18:46:53.505";38;9;25;35;42
"15/05/23 18:46:56.633";25;11;13;12;35
"15/05/23 18:47:03.545";26;10;25;10;35
"15/05/23 18:47:06.292";23;24;16;27;37
"15/05/23 18:47:07.868";36;9;12;15;35
"15/05/23 18:47:12.002";42;31;21;27;37
"15/05/23 18:47:17.924";138;23;11;27;35
"15/05/23 18:47:20.100";255;13;15;7;37
"15/05/23 18:47:21.882";246;103;12;29;34
"15/05/23 18:47:26.353";268;120;211;268;35
"15/05/23 18:47:29.730";274;99;137;224;448
"15/05/23 18:47:35.473";273;113;155;225;489
"15/05/23 18:47:38.424";288;102;161;237;492
"15/05/23 18:47:42.663";301;99;168;225;500
"15/05/23 18:47:46.784";316;117;174;247;512
"15/05/23 18:47:48.480";20;100;182;239;530
"15/05/23 18:47:52.929";37;11;195;262;549
"15/05/23 18:47:55.411";21;21;0;0;540
"15/05/23 18:47:58.732";23;27;24;26;88
"15/05/23 18:48:02.869";26;23;9;29;38
"15/05/23 18:48:06.574";20;10;8;9;35
"15/05/23 18:48:09.793";27;23;8;24;35
"15/05/23 18:48:13.158";23;9;13;13;37
"15/05/23 18:48:19.102";260;11;11;10;35
"15/05/23 18:48:21.985";267;100;11;27;35
"15/05/23 18:48:23.284";256;123;200;263;38
"15/05/23 18:48:27.717";270;116;139;221;416
"15/05/23 18:48:33.169";274;113;149;227;491
"15/05/23 18:48:36.981";295;104;159;221;496
"15/05/23 18:48:40.508";305;117;166;230;501
"15/05/23 18:48:43.128";292;119;174;230;515
"15/05/23 18:48:47.173";24;104;170;256;533
"15/05/23 18:48:50.506";38;11;186;269;545
"15/05/23 18:48:51.945";21;24;0;156;560
"15/05/23 18:48:58.629";255;11;27;4;133
"15/05/23 18:49:02.263";275;82;12;12;41
"15/05/23 18:49:04.262";255;119;208;23;36
"15/05/23 18:49:09.149";284;98;144;276;233
"15/05/23 18:49:12.872";258;113;155;256;483
"15/05/23 18:49:16.106";287;119;148;225;497
"15/05/23 18:49:19.904";303;105;166;229;502
"15/05/23 18:49:23.983";280;119;172;248;513
"15/05/23 18:49:27.335";28;105;159;254;522
"15/05/23 18:49:29.556";36;29;182;262;538
"15/05/23 18:49:31.899";24;10;0;275;553
"15/05/23 18:49:36.470";21;21;23;0;297
"15/05/23 18:49:41.789";250;25;9;9;49
"15/05/23 18:49:45.559";266;59;10;14;35
"15/05/23 18:49:46.431";249;122;198;24;35
"15/05/23 18:49:51.244";274;102;141;272;199
"15/05/23 18:49:55.892";273;112;136;257;473
"15/05/23 18:49:58.593";287;115;157;221;491
"15/05/23 18:50:03.113";296;102;162;227;499
"15/05/23 18:50:05.728";308;117;170;249;508
"15/05/23 18:50:10.732";27;105;174;238;521
"15/05/23 18:50:13.209";36;87;185;259;537
"15/05/23 18:50:14.683";36;12;3;269;557
"15/05/23 18:50:20.576";38;21;25;3;373
"15/05/23 18:50:23.754";38;9;15;23;52
"15/05/23 18:50:28.202";254;24;26;9;36
"15/05/23 18:50:31.714";272;99;7;29;35
"15/05/23 18:50:34.975";272;119;207;8;38
"15/05/23 18:50:38.734";272;114;141;272;297
"15/05/23 18:50:42.874";277;113;146;227;482
"15/05/23 18:50:45.553";295;102;159;224;497
"15/05/23 18:50:50.138";311;117;167;250;501
"15/05/23 18:50:52.042";318;106;172;241;518
"15/05/23 18:50:57.332";27;104;178;263;533
"15/05/23 18:50:59.077";38;15;167;272;550
"15/05/23 18:51:01.763";22;20;0;258;567
"15/05/23 18:51:05.196";24;21;23;3;218
"15/05/23 18:51:11.701";251;22;13;35;46
"15/05/23 18:51:12.995";242;88;24;26;36
"15/05/23 18:51:18.458";271;118;208;14;36
"15/05/23 18:51:21.209";248;99;138;270;243
"15/05/23 18:51:24.571";261;111;156;235;478
"15/05/23 18:51:28.595";292;115;158;228;493
"15/05/23 18:51:32.621";281;115;164;251;498
"15/05/23 18:51:36.743";282;117;170;232;514
"15/05/23 18:51:40.486";29;122;161;262;528
"15/05/23 18:51:40.986";35;29;183;271;541
"15/05/23 18:51:47.309";23;8;0;273;558
"15/05/23 18:51:48.347";24;25;23;5;289
"15/05/23 18:51:52.193";25;3;11;25;49
"15/05/23 18:51:58.169";267;23;23;8;36
"15/05/23 18:52:00.144";273;99;9;10;37
"15/05/23 18:52:05.256";250;121;209;273;36
"15/05/23 18:52:07.045";248;101;138;230;442
"15/05/23 18:52:13.004";273;114;140;245;491
"15/05/23 18:52:16.165";293;101;161;242;494
"15/05/23 18:52:20.106";299;115;171;228;503
"15/05/23 18:52:22.397";279;117;177;248;516
"15/05/23 18:52:26.132";17;101;163;260;533
"15/05/23 18:52:28.362";36;6;172;269;546
"15/05/23 18:52:33.811";37;9;0;3;553
"15/05/23 18:52:35.949";23;29;22;31;87
"15/05/23 18:52:40.494";266;24;25;31;38
"15/05/23 18:52:43.500";284;110;24;26;35
"15/05/23 18:52:46.221";273;124;214;275;38
"15/05/23 18:52:51.472";281;99;146;232;454
"15/05/23 18:52:53.484";265;101;158;228;504
"15/05/23 18:52:59.413";301;102;167;246;500
"15/05/23 18:53:02.454";309;116;172;234;514
"15/05/23 18:53:07.056";323;110;164;257;527
"15/05/23 18:53:09.761";23;106;165;263;542
"15/05/23 18:53:14.151";36;10;201;274;556
"15/05/23 18:53:15.378";39;20;0;3;548
"15/05/23 18:53:18.495";39;25;29;8;87
"15/05/23 18:53:25.041";235;11;30;23;39
"15/05/23 18:53:27.607";270;21;10;26;35
"15/05/23 18:53:29.636";284;117;73;27;38
"15/05/23 18:53:35.091";256;105;201;268;38
"15/05/23 18:53:37.076";253;105;146;227;470
"15/05/23 18:53:42.708";290;115;162;233;502
"15/05/23 18:53:44.655";293;106;163;229;499
"15/05/23 18:53:48.421";282;119;169;246;510
"15/05/23 18:53:53.895";116;119;174;252;522
"15/05/23 18:53:56.473";23;129;183;255;536
"15/05/23 18:53:58.313";25;10;126;275;551
"15/05/23 18:54:04.214";23;24;0;2;536
"15/05/23 18:54:07.887";41;10;9;24;65
"15/05/23 18:54:09.529";42;25;27;9;35
"15/05/23 18:54:13.003";19;7;8;10;36
"15/05/23 18:54:18.821";42;12;8;10;37
"15/05/23 18:54:19.467";38;6;24;9;35
"15/05/23 18:54:23.389";24;24;24;11;37
"15/05/23 18:54:26.767";40;10;12;31;37
"15/05/23 18:54:33.212";40;23;8;31;37
"15/05/23 18:54:36.660";24;24;12;26;34
"15/05/23 18:54:38.070";38;12;7;23;37
"15/05/23 18:54:41.100";39;23;9;27;35
"15/05/23 18:54:47.335";23;10;9;11;37
"15/05/23 18:54:51.470";258;7;22;11;37
"15/05/23 18:54:54.067";268;49;7;8;37
"15/05/23 18:54:55.941";249;123;209;11;35
"15/05/23 18:55:02.136";279;98;140;278;196
"15/05/23 18:55:05.468";275;110;160;268;483
"15/05/23 18:55:09.378";290;98;165;221;496
"15/05/23 18:55:11.218";298;114;169;240;502
"15/05/23 18:55:15.154";307;106;161;249;515
"15/05/23 18:55:20.171";29;119;179;257;530
"15/05/23 18:55:20.995";41;14;188;247;545
"15/05/23 18:55:26.843";37;6;0;271;564
"15/05/23 18:55:28.471";42;10;23;6;264
"15/05/23 18:55:33.562";22;25;23;9;49
"15/05/23 18:55:36.617";40;9;19;25;35
"15/05/23 18:55:41.001";270;12;11;6;37
"15/05/23 18:55:43.452";273;101;23;10;36
"15/05/23 18:55:45.900";273;124;213;274;37
"15/05/23 18:55:52.509";282;118;137;228;449
"15/05/23 18:55:53.659";282;102;147;224;499
"15/05/23 18:55:59.203";302;101;165;226;501
"15/05/23 18:56:02.552";313;102;173;226;511
"15/05/23 18:56:05.133";291;107;178;254;529
"15/05/23 18:56:09.348";26;107;171;260;545
"15/05/23 18:56:11.213";21;10;204;273;563
"15/05/23 18:56:14.666";20;10;0;4;571
"15/05/23 18:56:19.411";24;8;30;25;89
"15/05/23 18:56:23.568";256;5;25;24;38
"15/05/23 18:56:26.374";239;100;8;28;35
"15/05/23 18:56:31.571";245;111;206;247;38
"15/05/23 18:56:35.329";260;98;139;213;403
"15/05/23 18:56:39.590";261;96;138;218;481
"15/05/23 18:56:42.971";273;98;145;219;488
"15/05/23 18:56:46.627";281;111;164;218;491
"15/05/23 18:56:47.134";290;113;169;238;501
"15/05/23 18:56:52.379";26;92;173;247;515
"15/05/23 18:56:54.351";26;11;162;259;527
"15/05/23 18:57:01.119";20;8;0;7;543
"15/05/23 18:57:01.561";42;20;22;28;96
"15/05/23 18:57:05.875";25;22;22;27;41
"15/05/23 18:57:11.056";21;24;9;13;37
"15/05/23 18:57:15.263";21;24;25;9;34
"15/05/23 18:57:16.654";42;10;26;23;35
"15/05/23 18:57:22.259";272;24;9;27;35
"15/05/23 18:57:25.143";294;102;11;15;38
"15/05/23 18:57:28.882";290;123;210;208;38
"15/05/23 18:57:33.134";289;104;145;285;403
"15/05/23 18:57:37.061";296;118;147;237;506
"15/05/23 18:57:40.678";306;105;165;230;510
"15/05/23 18:57:43.827";315;119;172;257;520
"15/05/23 18:57:45.357";324;120;179;242;534
"15/05/23 18:57:50.304";24;126;172;263;548
"15/05/23 18:57:53.389";39;9;194;272;563
"15/05/23 18:57:55.423";44;22;0;82;571
"15/05/23 18:58:02.373";114;8;26;3;123
"15/05/23 18:58:05.663";270;25;8;25;41
"15/05/23 18:58:07.173";282;102;24;12;35
"15/05/23 18:58:10.295";259;123;205;272;37
"15/05/23 18:58:14.194";284;102;144;230;453
"15/05/23 18:58:19.957";294;117;155;236;505
"15/05/23 18:58:20.830";276;119;166;227;509
"15/05/23 18:58:27.505";313;105;173;249;517
"15/05/23 18:58:31.146";319;111;161;254;525
"15/05/23 18:58:33.974";19;107;180;247;538
"15/05/23 18:58:37.226";22;10;165;272;552
"15/05/23 18:58:39.062";22;23;0;5;543
"15/05/23 18:58:45.359";47;24;28;21;91
"15/05/23 18:58:48.056";44;9;24;8;37
"15/05/23 18:58:52.541";265;12;7;31;37
"15/05/23 18:58:55.693";297;101;27;22;35
"15/05/23 18:58:58.569";270;120;211;25;38
"15/05/23 18:59:02.628";293;99;148;279;343
"15/05/23 18:59:04.301";275;101;145;238;500
"15/05/23 18:59:10.591";306;117;166;234;512
"15/05/23 18:59:14.259";317;110;151;247;516
"15/05/23 18:59:17.322";298;120;176;252;529
"15/05/23 18:59:20.799";27;124;181;268;546
"15/05/23 18:59:24.207";21;11;184;278;563
"15/05/23 18:59:27.453";43;24;0;256;574
"15/05/23 18:59:29.573";24;21;24;2;174
"15/05/23 18:59:34.023";270;7;24;8;45
"15/05/23 18:59:38.666";288;99;24;27;35
"15/05/23 18:59:41.037";256;124;208;10;35
"15/05/23 18:59:45.582";291;121;189;280;368
"15/05/23 18:59:48.720";299;116;147;234;501
"15/05/23 18:59:52.978";309;122;155;227;506
"15/05/23 18:59:55.000";294;125;172;258;513
"15/05/23 18:59:59.337";328;117;159;260;528
"15/05/23 19:00:04.529";20;112;182;250;545
"15/05/23 19:00:07.865";24;8;198;288;559
"15/05/23 19:00:11.984";213;21;0;33;564
"15/05/23 19:00:15.227";261;10;23;0;111
"15/05/23 19:00:16.902";269;102;10;11;41
"15/05/23 19:00:19.959";253;119;207;272;36
"15/05/23 19:00:23.876";277;99;140;223;451
"15/05/23 19:00:28.585";277;117;141;227;490
"15/05/23 19:00:32.833";279;104;158;222;493
"15/05/23 19:00:35.977";289;101;162;246;497
"15/05/23 19:00:38.032";258;103;153;247;506
"15/05/23 19:00:43.232";17;95;176;248;518
"15/05/23 19:00:44.692";22;9;166;260;533
"15/05/23 19:00:49.013";20;20;0;2;527
"15/05/23 19:00:52.307";41;13;22;25;83
"15/05/23 19:00:57.313";279;25;8;13;38
"15/05/23 19:01:01.949";264;100;23;9;39
"15/05/23 19:01:03.355";246;121;207;11;35
"15/05/23 19:01:08.163";273;115;141;269;289
